author;updated_at;like_count;text;video_id;public;label
@Chengjauhari888-v1j;2025-03-23T16:04:14Z;0;dua orang soleh, god bless;LTrJJ4X3D5Q;True;0.0
@jokowitojo;2025-03-23T16:03:55Z;0;"❤❤❤ 
Ijin Nyimak... 👍🇮🇩";LTrJJ4X3D5Q;True;1.0
@sy01nad26;2025-03-23T16:01:28Z;0;Justru sekarang Pak Sandi dah mulai kosongkn gelas ngenai crypto😅;LTrJJ4X3D5Q;True;2.0
@r.budidarmop.kuntjoro-jakt4976;2025-03-23T16:00:33Z;0;Ich bin stolz auf dich, TR.;LTrJJ4X3D5Q;True;2.0
@singgihprayogi54;2025-03-23T15:59:14Z;0;eeee eeee eeee berapa kali dah 😅;LTrJJ4X3D5Q;True;1.0
@sy01nad26;2025-03-23T15:58:49Z;1;"MasyaALLAH, luarbiasa teringat 5 tahun lalu, saat"" masa"" ncekkosongkan glas";LTrJJ4X3D5Q;True;2.0
@YtbRefi;2025-03-23T15:57:34Z;5;Absen yg baru mulai beli btc di 2025 👇👇;LTrJJ4X3D5Q;True;1.0
@ELPapaKuy;2025-03-23T15:56:42Z;0;Yang paling di tunggu tunggu ini;LTrJJ4X3D5Q;True;2.0
@YtbRefi;2025-03-23T15:56:29Z;0;Mentor and his Protegee 👍👍👍;LTrJJ4X3D5Q;True;0.0
@REYGHA007;2025-03-23T15:55:31Z;0;menarik ini pembahasan f&b;LTrJJ4X3D5Q;True;2.0
@armanbaik;2025-03-23T15:55:03Z;0;dari harga kursi yg didudukinya aja sudah beda harganya😅;LTrJJ4X3D5Q;True;2.0
@mangudinchanel2042;2025-03-23T15:55:01Z;0;Orang orang hebat beda zaman;LTrJJ4X3D5Q;True;0.0
@Mindset_Longtrem;2025-03-23T15:54:52Z;0;video yng sangat ku tunggu-tunggu,,menurutku bang sandi adalah warren bufetnya indonesia;LTrJJ4X3D5Q;True;2.0
@reynaldiigyuyu9911;2025-03-23T15:54:44Z;0;2 orang panutan ❤❤❤❤;LTrJJ4X3D5Q;True;0.0
@arifsyauqi9621;2025-03-23T15:53:38Z;0;Setelah video ini mungkin orang orang baru pada sadar betapa cerdasnya Timothy Ronald yang suka di sama samain dengan Indra Kenz... sadar kan bedanya sekarang? Kaya karena massive knowledge yang menghasilkan opportunity sama yang kaya cuma karena opportunity dan memanfaatkan kekayaan untuk membodohi orang;LTrJJ4X3D5Q;True;1.0
@roidnet1716;2025-03-23T15:52:41Z;0;"Thanks bro tim. Ilmuyang sangat"" Berma
nfaat";LTrJJ4X3D5Q;True;1.0
@Muhammadherisyahdana;2025-03-23T15:52:03Z;0;Nonton sambil Di kamar mandi😅;LTrJJ4X3D5Q;True;1.0
@SimulatorBangJoy;2025-03-23T15:48:11Z;0;Thanks banget.  Emang bukan masalah usia tapi dimana ada skill dan pengalaman disitulah semua akan tampak nyatanya. Saya seorang guru. Yang saya sayangkan semua guru mendidik semua calon banyak hal yang ujungnya dapet gaji tapi di edukasi ngga ada materi tentang pengelolaan uang yang bener. Padahal itu penting banget;LTrJJ4X3D5Q;True;0.0
@MSSTATIONERY27;2025-03-23T15:47:38Z;44;Upgrade isi otak🧠sembari praktek langsung konsisten membeli bitcoin dari hasil bisnis real yg di jalankan dengan analisa dan tesis versinya sendiri terus bertanggung jawab atas keputusan yg di ambil👍;LTrJJ4X3D5Q;True;1.0
@balihoney;2025-03-23T15:47:29Z;0;Jangan mudah terbujuk gaess. Kalau anda beli koin/BTC yg katanya sama aja dgn beli properti di Manhattan, saya mau tanya, apanya yg sama? Yang satu ngga ada bentuknya, yg satu jelas banget bentuknya. Yang kedua, selama BTC itu volatil, maka selama itu pula dana anda tidak aman. Anda bisa bangkrut dlm sekejap. Beda sama org/institusi yg dananya triliunan(ngga ada serinya). Ketiga, kalau sdh beli koin, mau disimpan dimana?bagaimana? Karena nyimpan koin dgn aman itu mahal. Kalau cuman punya ratusan juta aja, apalagi di bawah itu, ngga worth it, dgn cara penyimpanan nya yg mahal. So mending invest di dunia nyata saja, hitung² ikut memutar perekonomian. Kalau punya koin itu hanya buat diri sendiri, tapi kalau invest di dunia nyata, sangat nyata manfaatnya buat lebah banyak org;LTrJJ4X3D5Q;True;1.0
@kwonglie214;2025-03-23T15:46:42Z;2;❤GOOD MORNING TIMOTHY. AND BRO SANDI.   SALAM DARI IDAHO.  BOISE USA;LTrJJ4X3D5Q;True;1.0
@ismails9117;2025-03-23T15:46:13Z;0;"Kok panggilnya gak sopan ya.
Harusnya Bpk... Mas";LTrJJ4X3D5Q;True;0.0
@mamungdesprate;2025-03-23T15:45:33Z;1;@Timothy Ronald, buat lebih banyak lagi bro tim podcast sama orang² hebat🙏👍👍👍;LTrJJ4X3D5Q;True;2.0
@bimopratamawibowo;2025-03-23T15:45:29Z;0;DAGINGGGGGGG;LTrJJ4X3D5Q;True;1.0
@XoxoFKenedy;2025-03-23T15:45:15Z;0;1 JAM YANG TIDAK ADA HARGANYAAAAA 🔥🔥🔥;LTrJJ4X3D5Q;True;1.0
@tomihendrasaputra1365;2025-03-23T15:44:03Z;0;Uno sangat hati2 ktika mnjawab wkwk;LTrJJ4X3D5Q;True;1.0
@IrwantIrwanto;2025-03-23T15:42:27Z;0;"Bismilah go 9-15jt per bulan dan tahun depan 20-40jt/bulan , thanks Koh sudah gamparin saya.

Ayu koh kita main ke SDA Goo green ♻️";LTrJJ4X3D5Q;True;2.0
@mhsidealis1248;2025-03-23T15:41:56Z;0;UNLOCK ASSET....bitcoin..(revenew and liquid);LTrJJ4X3D5Q;True;2.0
@Papirat;2025-03-23T15:39:56Z;2;"Koh, permisi nama Saya Bryan Randa, usia 25Th,

 request bahasan koh . Seperti yang kita tahu, gaji pelaut itu gede, mulai dari 20 sampai 400jt/bulan. Tapi kenapa mayoritas dari kami itu sulit untuk kaya dan banyak banget dari kami yg berlayar/bekerja hingga usia tua namun masih belum ada satupun yg saya dengar pelaut jadi miliuner, sedangkan banyak yg tau orang dengan gaji dibawah 10jt BAHKAN yg dulunya buruh pabrik justru bisa jadi Miliuner. 

Padahal banyak dari pelaut itu yg sudah bangun bisnis / usaha yg besar tapi tetap aja sulit untuk mencapai target menjadi miliuner.. 

Kira-kira penyakitnya dimana, letak kesalahannya dimana koh, tolong di bahas supaya saya gak terjebak di lingkaran itu.";LTrJJ4X3D5Q;True;1.0
@morezaa;2025-03-23T15:38:36Z;0;gigi lu kuning;LTrJJ4X3D5Q;True;1.0
@isaalaihisalam9500;2025-03-23T15:37:14Z;0;Mereka yang Serakah akan Dunia ini sebenarnya mereka Manusia2 BODOH sebab Harta 💵🏍️🚙🏛️✈️ yang mereka miliki itu bahan baku y diambil dari dalam Tanah serta dari Alam 🦆🐍🐽🐴🦜🐪 milik TUHAN dan ketika Harta 💵 dipakai untuk beli makanan maka akan keluar lagi jadi kotoran (Tinja = Ee),,!!!?;LTrJJ4X3D5Q;True;1.0
@fajarilhamsyah6962;2025-03-23T15:36:39Z;1;podcast terkeren yang pernah saya tonton, semuanya dibahas disini mantep daging semua, very smart thx😊;LTrJJ4X3D5Q;True;2.0
@ceritaindah-hu2dc;2025-03-23T15:36:35Z;0;terima kasih.. untuh share pengalamannya untuk 2 sosok filantropi sebenarnya;LTrJJ4X3D5Q;True;0.0
@RafiputraA4;2025-03-23T15:35:39Z;0;Semoga di 2034 kita semua beruntung udah di kasih ilmu ama orang hebat ini;LTrJJ4X3D5Q;True;1.0
@abahikin8658;2025-03-23T15:35:15Z;5;"Keren bisa lihat pak Sandiaga duduk di situ
Request satuuuu lagi donk bro tim 🙏🙏🙏 ,pak Mardigu Bosman
Salam dari binjai";LTrJJ4X3D5Q;True;0.0
@keneketodaily;2025-03-23T15:34:40Z;0;6il4 loe ncek,,,, bang sandi belajar sama sampean,,,, Menyala;LTrJJ4X3D5Q;True;0.0
@HeroIndo-c8o;2025-03-23T15:32:42Z;0;Terimakasih 2 Mentor Andalanku🙏🙏🙏🙏see you on the Top🚀💰💰🙏🙏💪;LTrJJ4X3D5Q;True;1.0
@orangindonesia5490;2025-03-23T15:32:34Z;0;Trimakasih bang Sandi dan bro Timothy;LTrJJ4X3D5Q;True;1.0
@Joy-os1ob;2025-03-23T15:29:12Z;0;Bg, perbanyak podcast kyk gini bg;LTrJJ4X3D5Q;True;0.0
@satubidadara7570;2025-03-23T15:28:33Z;0;Seneng ngeliatnya yg muda tumbuh, yg tua wise banget;LTrJJ4X3D5Q;True;2.0
@aliridomahbub6031;2025-03-23T15:27:06Z;0;mikrofon pak sandi kurang deket bang;LTrJJ4X3D5Q;True;0.0
@andaopirizkynugraha1671;2025-03-23T15:27:00Z;0;Mark my word, BTC udah pasti mendunia, tapi only Stacks yang mampu unlock Bitcoin Defi.;LTrJJ4X3D5Q;True;0.0
@sholahuddinalayyubi1698;2025-03-23T15:26:12Z;0;Is the Best Pokoknya.... ❤❤ yang Sedang Nabung Bitcoin Yuuuk Kumpul Disini.. 💵💵👍;LTrJJ4X3D5Q;True;2.0
@toufamustofa573;2025-03-23T15:25:59Z;19;"Gila sih, awalnya aq kira timoty cuma tahu tentang crypto crypto dan crypto, bitcoin bitcoin bitcoin, ternyata jauh lebih cerdas dan wawasan yang sangat luas , luar biasa 
👍👍👍👍👍";LTrJJ4X3D5Q;True;0.0
@bilyrachman;2025-03-23T15:25:11Z;1;Mantap ncek;LTrJJ4X3D5Q;True;1.0
@campur2443;2025-03-23T15:22:27Z;0;Mantep pak sandi di srtg aja 4,5T... Apalagi zaman skrg 3K mantep2  ..;LTrJJ4X3D5Q;True;2.0
@BayuSaputra-q5z;2025-03-23T15:22:18Z;0;thanks bro sehat terus, dan bisa terus memberikan edukasi bagi masyarakan;LTrJJ4X3D5Q;True;2.0
@fariskigustiandani4046;2025-03-23T15:22:16Z;1;Diskusi ini menunjukkan bahwa masa depan ekonomi Indonesia membutuhkan keseimbangan antara eksploitasi SDA dan pengembangan SDM, investasi dalam teknologi, serta kesiapan menghadapi tantangan AI dan digitalisasi. Bitcoin dan aset digital juga semakin dianggap sebagai alternatif penyimpanan kekayaan dalam era ketidakpastian ekonomi global.;LTrJJ4X3D5Q;True;1.0
@R0CKX3BEC;2025-03-23T15:22:03Z;0;Warren Buffett & Charlie munger;LTrJJ4X3D5Q;True;2.0
@suparmaji09;2025-03-23T15:21:39Z;2;kapan lagi bisa nimbrung diobrolan keren gini. terimakasih bro tim sudah mau share ini secara gratis.🙏🏽;LTrJJ4X3D5Q;True;2.0
@muhammadrisal8605;2025-03-23T15:21:33Z;0;AC ibarat lomba lari kalau kita ikutin cara larinya kita akan menang meskipun bukan kita pemenangnya, dan kalau AC juara sudah pasti yang ikut cara larinya AC ikut juara.Congratulation.see you in 5-10 years dan menikmati hasil riset dari ac dan stay fokus di BITCOIN;LTrJJ4X3D5Q;True;1.0
@koinbets;2025-03-23T15:20:36Z;0;Pengalaman pengguna bagus, 𝙈𝙀𝙈𝘽𝙀𝙍4𝘿 ✌ panen pujian;LTrJJ4X3D5Q;True;3.0
@FanusTom;2025-03-23T15:20:21Z;0;Puji tuhan yesus kna masih udah bisnis dan punya aset;LTrJJ4X3D5Q;True;0.0
@nellanadesta5680;2025-03-23T15:19:50Z;0;lanjut undang master gema astronacci, ncek ?;LTrJJ4X3D5Q;True;1.0
@tigerdust;2025-03-23T15:19:37Z;0;Sekelas bang sandi aja mau kosongin gelas buat belajar crypto.. Respect;LTrJJ4X3D5Q;True;1.0
@arifpriyono190;2025-03-23T15:17:10Z;1;Podcast bukti nyata bro tim, dibanding video toktok yg nyinyirin;LTrJJ4X3D5Q;True;0.0
@arasmunandarbinazis.l3034;2025-03-23T15:16:51Z;0;Undang Bossman dong Tim;LTrJJ4X3D5Q;True;2.0
@MAMA_EM;2025-03-23T15:16:40Z;1;semangat lihat dan dengar 2 sosok hebat ini,kudoain makin hebat dan makin berdampak besar untuk bangsa ini ya pak Sandi dan bang thymoty;LTrJJ4X3D5Q;True;0.0
@HarapanSidabutar;2025-03-23T15:16:32Z;0;Ternyata kegalakan abang ini hanya berlaku buat kebodohan dan kemunafikan yang merajalela di masyarakat kita;LTrJJ4X3D5Q;True;1.0
@maulanarizqi8382;2025-03-23T15:16:14Z;0;hidup lebih bermakna bersama keluarga = nganggur;LTrJJ4X3D5Q;True;1.0
@Ardi_tmt;2025-03-23T15:15:39Z;0;Alhamdulillah mendapatkan Ilmu yg langka smoga bisa bertemu. Amin amin amin;LTrJJ4X3D5Q;True;1.0
@fatihainulyaqin;2025-03-23T15:15:31Z;0;diamond;LTrJJ4X3D5Q;True;2.0
@violatofan9684;2025-03-23T15:14:57Z;0;2 sosok hebat indonesia;LTrJJ4X3D5Q;True;0.0
@iweencoolziween9679;2025-03-23T15:14:25Z;0;Jika Hollywings IPO,, pesan saya UWnya Henan Putihrai y bro tim😉;LTrJJ4X3D5Q;True;1.0
@adt_43;2025-03-23T15:13:49Z;1;keras ini;LTrJJ4X3D5Q;True;1.0
@julian8717;2025-03-23T15:12:04Z;0;Kenapa gak Timothy saja ditunjuk jadi pengelola danantara. Ini ex napi yg dipake. Nth apa yg dipikir penguaaasa...;LTrJJ4X3D5Q;True;1.0
@audiofreecopyrightdownload;2025-03-23T15:11:56Z;0;dulu jaman jadi anak warnet gampang banget dapetin ratusan BTC, sayanganya dulu malah di beliin voucher gemscool 🤦;LTrJJ4X3D5Q;True;1.0
@EpongDriver;2025-03-23T15:11:32Z;8;2 orang luar biasa. Yg tua belajar dari yg muda dan yg muda belajar dari yg tua juga🫡;LTrJJ4X3D5Q;True;1.0
@ardinurjaman4553;2025-03-23T15:11:27Z;0;Thank U Timothy Ronald;LTrJJ4X3D5Q;True;2.0
@koleksihasna9;2025-03-23T15:08:54Z;2;Indonesia tu butuh yang kek gni.. senior mau belajar sama junior.. begitupun sebaliknya..bukannya main ego egoan;LTrJJ4X3D5Q;True;1.0
@kaspaae1988;2025-03-23T15:06:38Z;0;obrolan Kelaaasssss ......;LTrJJ4X3D5Q;True;1.0
@winnaldo;2025-03-23T15:04:34Z;1;49:20 Bahas In-depth Cryptoassets;LTrJJ4X3D5Q;True;2.0
@idasatyaananda4915;2025-03-23T15:01:55Z;0;Holycow dong;LTrJJ4X3D5Q;True;1.0
@fajarnugraharachmanpamungk3744;2025-03-23T15:01:43Z;0;Room big respect buat 2 tokoh mudah dan senior 🙏;LTrJJ4X3D5Q;True;0.0
@mdvariasibanyuwangi9212;2025-03-23T15:01:31Z;0;Sering2 bikin podcast bro tim ❤;LTrJJ4X3D5Q;True;0.0
@aniztlosreid;2025-03-23T15:00:34Z;0;Enak ya mendengar pak sandi di luar pemerintahan..;LTrJJ4X3D5Q;True;2.0
@nuraly8629;2025-03-23T15:00:26Z;0;Satu kata Insightfull;LTrJJ4X3D5Q;True;1.0
@Zeniq-v8;2025-03-23T15:00:24Z;0;Kayak mana cara investasi di Dirgantara?;LTrJJ4X3D5Q;True;1.0
@Koko_Frank;2025-03-23T14:58:40Z;58;"Ini omongan harusnya tidak di podcast,
Omongan offline di bawa ke YouTube,
Terlalu Bagus untuk free 🙂 ,
terlalu besar segment pendengar podcast ini,
Timothy juga luar biasa di umur segitu ilmu pengetahuannya,
Semoga suatu saat bisa ketemu lu bro,
Bang sandi dengan sepak terjangnya humbly to explained 
semua penjelasnya clear,
Outlook 2025 segment juga sesuai dengan data yg ada tanpa di plintir2 .";LTrJJ4X3D5Q;True;1.0
@Niky.channel;2025-03-23T14:58:30Z;0;Kelazz;LTrJJ4X3D5Q;True;2.0
@yayatsupriyatna1256;2025-03-23T14:57:27Z;0;"Tks bro tim, dunia terbalik
skrg bang sandi mau belajar ke tim,..😊";LTrJJ4X3D5Q;True;0.0
@WawanMochi;2025-03-23T14:57:21Z;1;Sekilass lihat anak muda yang sudah mulai meng inpruw driinya ke lvel yanh lebih biakk, aku bangga dengan proses prosesnya, dan tentunya aku juga bangga terhadap prosesku sendiri apaun hasilnya nanti setidaknya aku udah berusaha bismilah.;LTrJJ4X3D5Q;True;1.0
@GaluhGumilang-dd9nh;2025-03-23T14:56:52Z;1;Podcast daging saling tektok bertanya dan menjawab, mantap bro Tim dan Pak sandi;LTrJJ4X3D5Q;True;0.0
@fei_jo;2025-03-23T14:56:02Z;1;Pak Sandiaga Uno suka dg usaha yg menciptakan banyak lapangan pekerjaan… krn utk berwiraswasta tdklah mudah;LTrJJ4X3D5Q;True;0.0
@tarijaws2364;2025-03-23T14:55:43Z;1;"Terbaik Podcast.
Sukses terus ncek.
 Btw kapan Margi call, dan mau nnya Discort berita harian kemana ya bang?";LTrJJ4X3D5Q;True;1.0
@Tripelx-f3z;2025-03-23T14:55:17Z;0;Saya merasa kurang waktunya kalau pocdcast bagi ilmu kalau waktu 1jam.kalau 5/8jam cukup😅;LTrJJ4X3D5Q;True;1.0
@apakataahli8257;2025-03-23T14:55:13Z;0;"Bon IDR, ""masih perlu pendalaman"" bhs diplomatis dari seseorang yg memiliki sikap bijksana ketika bicara di ruang publik 😊";LTrJJ4X3D5Q;True;0.0
@AAJ17_chanel;2025-03-23T14:55:07Z;0;Keren bahasnya dan bahasanya 😮😮;LTrJJ4X3D5Q;True;2.0
@fikrifirja1301;2025-03-23T14:54:25Z;1;Umur gue masih 13 tahun gue ngamatin aja lah 🗿;LTrJJ4X3D5Q;True;0.0
@arqueminoneves9940;2025-03-23T14:52:17Z;0;COLAÇO HADIR mentor ☝🏻;LTrJJ4X3D5Q;True;2.0
@JambanTay;2025-03-23T14:52:04Z;0;"investasi leher keatas untuk naikin income.
beli btc , sesimple itu tapi sulit dilakuin";LTrJJ4X3D5Q;True;0.0
@6LJOE;2025-03-23T14:51:33Z;0;dahsyat;LTrJJ4X3D5Q;True;1.0
@AkWfa-h9d;2025-03-23T14:51:24Z;0;Visimu ke depan (Future), bukan saat ini atau ke belakang yang bisa digarap orang lain.;LTrJJ4X3D5Q;True;2.0
@FAAAXD;2025-03-23T14:50:35Z;0;Holly cow 😂;LTrJJ4X3D5Q;True;2.0
@pradiptatomayasena1630;2025-03-23T14:49:23Z;0;Ilmu se daging ini di share gratis 😭 terimakasih ncek timo dan pak sandy 🙌🏻🙏🏻;LTrJJ4X3D5Q;True;1.0
@haripurnamabakti872;2025-03-23T14:48:57Z;0;Kayak gini dibandingin Ama Indra Kenzz😅😅😅???? Mana haters timothy muncul dulu lah;LTrJJ4X3D5Q;True;2.0
@Growthodology_920;2025-03-23T14:48:43Z;0;"Pertanyaan random ncek, dari yg gw pahami kan Ai uda ngeri eksponennya. Menurut lu, nnti org""elit kek bro tim,yg mungkin uda punya peleton robot di perusahaannya,bkal gmna? Apakah bkal nemu titik jdi cyborg supaya jd nahkoda yg super? Atau 100% enjoy life soalnya yg kerja pure robot""?";LTrJJ4X3D5Q;True;2.0
@farhanluthfan;2025-03-23T14:48:10Z;0;undang pak gema astronaci dong :D;LTrJJ4X3D5Q;True;1.0
@wjog_62;2025-03-23T14:48:01Z;3;Nahh tuh Timothy yg hebat di dunia Kripto, saatnya bergerak di bidang yang bisa membuka lapangan kerja dan meningkatkan export Indonesia, seperti Bang Sandiaga.  Jadi investasi juga untuk dirasakan masyarakat bawah di Indonesia....;LTrJJ4X3D5Q;True;2.0
@amiqstudio;2025-03-23T14:47:23Z;0;Thankyou bro tim ❤;LTrJJ4X3D5Q;True;0.0
@stapanus2kce938;2025-03-23T14:46:13Z;0;"Thanks video nya ko tim,
Banyak sekali ilmunya,
Ditunggu adual meeting 2026🙏";LTrJJ4X3D5Q;True;2.0
@mauludinmuhammad-pd5id;2025-03-23T14:45:56Z;17;Ini dialog cerdas.. Menjadi bridging yang baik untuk saya dalam balancing antara high risk investment apapun bentuknya agar tetap memiliki real properti aset atau equity apapun bentuknya dalam jangka panjang untuk mengurangi dampak dari resiko di investasi yang memiliki volatilitas tinggi.. Thanks Bro Timothy.. Thanks Pak Sandiaga uno..;LTrJJ4X3D5Q;True;2.0
@buupyboopy9306;2025-03-23T14:44:58Z;0;Indonesia 10 tahun ini memang downsizing ya Mulyono lah biang nya;LTrJJ4X3D5Q;True;0.0
@broUngke;2025-03-23T14:44:53Z;0;"Masalah di pasar modal. tidak ada transparansi, market itu harus bebas dan transparan. jangan kepentingan  hanya berpihak pada entitas2 tertentu, spt mata ritel di tutup, ambil data di BEI susahnya minta ampun. RTI malah berbayar. Dirut BEI yang bagus seperti pak Tito malah di kasuskan. 

5 staf bei yang gratifikasi juga di bungkam.. tdk ada keterbukaan informasi. saham yg kena gratifikasi terjun bebas. ritel ilang uang. yang kaya ya ipo perushaan busuk. 

Profit BEI dari fee tidak membuat market jd bagus. hanya masuk kantong internal. 

contohnya saja saham KAQI yg baru IPO beberapa minggu lalu. omset 70tahun berusaha.. di dapat dalam 1 hari IPO. sekarang sahamnya ke 50. 

ritel yg beli KAQI terima nasib saja. ini bentuk BEI tidak benar2 transparan. jangan2 ada gratifikasi lagi di KAQI. 😂😂";LTrJJ4X3D5Q;True;2.0
@RWBChannel;2025-03-23T14:43:44Z;0;Thanks insight-nya;LTrJJ4X3D5Q;True;0.0
@candrafnu753;2025-03-23T14:43:40Z;0;Bagussssss;LTrJJ4X3D5Q;True;1.0
@ressasetiaputri1881;2025-03-23T14:43:29Z;0;infokan cara  dapat project dari danantara bang , bersama indonesia gacor;LTrJJ4X3D5Q;True;1.0
@octaviandi9578;2025-03-23T14:43:25Z;0;Bro tim, boleh kasi pandangannya kalo george soros berhasil menjalankan misinya di indo selain kita borong USD ?;LTrJJ4X3D5Q;True;1.0
@Suryaperkututmojokerto;2025-03-23T14:43:14Z;0;Pemikiran yg luar Biasa;LTrJJ4X3D5Q;True;2.0
@segalasejarah;2025-03-23T14:42:38Z;0;thanks for the podcast bro, very enjoyable. ngobrol santai dan full daging;LTrJJ4X3D5Q;True;0.0
@hunterxhunter777;2025-03-23T14:42:03Z;1;1:13:42;LTrJJ4X3D5Q;True;1.0
@drparazettas1619;2025-03-23T14:41:56Z;0;Tapi kan kita perlu makan bg;LTrJJ4X3D5Q;True;1.0
@jokowitojo;2025-03-23T14:40:39Z;0;"Saya kok sulit membayangkan andai Bro Tim panggil LKH... 
😂😂😅";LTrJJ4X3D5Q;True;1.0
@zoell_trilionnaire;2025-03-23T14:40:14Z;39;Terimakasih bro Timothy, selalu belajar dari prakitisi yg lu katakan bener. dan disini elu kasih fasilitasnya nyata ga omon2. dan satu lagi secara gratis. ga ada alesan lg buat ga belajar. Moga yang diatas selalu memberkahimu🤲🤝;LTrJJ4X3D5Q;True;1.0
@BahrulFauziRosyidi;2025-03-23T14:36:41Z;0;Sangarrrrr;LTrJJ4X3D5Q;True;0.0
@MaswiyahWiyah-qm9in;2025-03-23T14:36:25Z;0;Tantangan bitcon adalah karena produk digital, jangan sampai terjadi fraud, hacking, dsb... Karena statusnya sudah mendapat legitimate dan pintarnya para agen dlm marketing bitcoin. Keunggulan bitcoin krn produk digital, tentu flexibility, apalagi kalau nanti sudah banyak digunakan untuk transaksi... Tapi, apapun itu bitcoin juga tetap ada masanya, ada naik turun pada akhirnya, mirip2 emas...;LTrJJ4X3D5Q;True;2.0
@playteh;2025-03-23T14:35:00Z;0;Ide family office di Bali katanya nggak jadi prioritas pemerintah.  Ya iyalah, pemerintah lebih prioritasin proyek-proyek yang bisa dikorupsi! Family office mah nggak seru, nggak ada kickback-nya.;LTrJJ4X3D5Q;True;1.0
@faiqmjhdllh;2025-03-23T14:34:32Z;0;sukse selalu bang;LTrJJ4X3D5Q;True;1.0
@Rennuroktav;2025-03-23T14:33:31Z;0;NEXT TIME TIMOTHY ROAD TO POLITIC WKWK;LTrJJ4X3D5Q;True;1.0
@sobatcrypto-ymvianneyjago1552;2025-03-23T14:33:22Z;0;Hebat orang2 cerdas dan sangat menginspirasi ya. Makasih buat yg punya Ronald Capital & Saritoga sukses selalu.;LTrJJ4X3D5Q;True;2.0
@naffit24;2025-03-23T14:32:52Z;1;respect timothy ronald, kalau boleh bangun satu juga sekolahnya di sulawesi barat dimana masih belum ada orang terkaya didaerah saya setelah saya sreaching kekayaan disini hanyalah seorang tokoh politik yang tentu saja sebagian kekayaanya dari uang rakyat itupun kurang dari 50 bilion. Thanks for timothy ronald ilmu yang sangat bermaanfaat untuk bisa terus survive;LTrJJ4X3D5Q;True;1.0
@masabon2162;2025-03-23T14:32:48Z;1;Saat ini sy blajar diklas gratisny trimakasih ilmu2ny bro;LTrJJ4X3D5Q;True;0.0
@chessmology;2025-03-23T14:31:53Z;0;Setelah nonton ini jadi lebih optimis hold ADRO dan AADI.;LTrJJ4X3D5Q;True;0.0
@adityanwidiastono8575;2025-03-23T14:30:46Z;0;Pertanyaan nya sangat bagus;LTrJJ4X3D5Q;True;2.0
@ekoprasetyo-q2k;2025-03-23T14:30:09Z;0;Ini anak cerdas ...out of the book pikiran nya;LTrJJ4X3D5Q;True;1.0
@aliciaalicia9;2025-03-23T14:30:06Z;0;Keliahatan banget... timothy jujur bangettt 😄 Kalo sandy uno nahan2 ga mau jujur kasi tau beberapa hal... Memang timothy ini pemberani sekali... 😅;LTrJJ4X3D5Q;True;1.0
@myosepsuryamekatama4316;2025-03-23T14:28:55Z;2;"Senang rasa nya banyak orang""  muda yg smart di indonesia tinggal menunggu sesuatu yg bisa mengubah indonesia ke arah yg lebih baik, mungkinkah perubahan itu datang di waktu yg dekat atau bisa saja 100 atau 200thn lagi";LTrJJ4X3D5Q;True;1.0
@jokowitojo;2025-03-23T14:28:46Z;0;"Hadir Ijin nyimak, 
Pak Sandy, Bro Tim, sehat selalu... 
👍👍🇮🇩";LTrJJ4X3D5Q;True;2.0
@stvnnn8;2025-03-23T14:28:44Z;5;konten ini akan menjadi history pak sandi in to crypto dan let's see who is come next again.;LTrJJ4X3D5Q;True;0.0
@djajanandjadoel859;2025-03-23T14:28:44Z;0;Anjir, otak sy ga nyampe;LTrJJ4X3D5Q;True;1.0
@abrorridwan1747;2025-03-23T14:28:15Z;0;kolaborasi bagus, untuk membangun indonesia;LTrJJ4X3D5Q;True;0.0
@wsrinawan;2025-03-23T14:27:36Z;0;Sandy ini omon2 kosong;LTrJJ4X3D5Q;True;0.0
@sofirhmn7177;2025-03-23T14:26:39Z;0;Dua orang yang kualitas tinggi di dunia investasi;LTrJJ4X3D5Q;True;1.0
@papapculinary;2025-03-23T14:25:32Z;0;Kerenn👍🏻👍🏻👍🏻;LTrJJ4X3D5Q;True;1.0
@KomangSadnyana-wj9eg;2025-03-23T14:25:03Z;0;Kita tinggal pilih nih atara pemikiran inves pak sandiaga ato bro tim😁;LTrJJ4X3D5Q;True;0.0
@MelpinPuaji-e1w;2025-03-23T14:24:56Z;1;"T.I.M.O.T.H.Y R.O.N.A.L.D

Tekad

Inovatif

Mandiri

Optimis

Teknologi

Handal

Yakin

Religius

Orientasi Masa Depan

Nasionalis

Aktif

Loyal

Dedikasi";LTrJJ4X3D5Q;True;2.0
@cgbintang;2025-03-23T14:24:42Z;3;Sering2 bro yang beginian, lezat bener ni makan daging sejam;LTrJJ4X3D5Q;True;0.0
@banyakbahas;2025-03-23T14:24:23Z;17;Gokil banget anjrr sumpah. Manusia muda macam apa yg bisa jelasin kek gini ke ex cawapres dan menteri begini coyy. Cuma Manusia yg lahir 1000000:1 ini sih. Respect;LTrJJ4X3D5Q;True;0.0
@Ebymhbyae;2025-03-23T14:23:56Z;0;Senang tapi nggak, , hasrat+emosional+kepercayaan diri, kira kira bocah kls 2 SMP nggak akan nggak bisa ya😂;LTrJJ4X3D5Q;True;2.0
@hadimanto9673;2025-03-23T14:23:17Z;0;Kangen sandiaga uno;LTrJJ4X3D5Q;True;0.0
@tomyadam1889;2025-03-23T14:22:49Z;4;31:56 ketawa orang-orang kaya😅;LTrJJ4X3D5Q;True;1.0
